gene_id,mouse_symbol,human_symbol,pooled_log2FC,pvalue,padj,direction,I2,k,n_studies_up,n_studies_down,core
ENSMUSG00000020375,Rufy1,RUFY1,0.08812444642276183,0.029398254184015593,0.9999945021158422,up,37.819030181243114,11,9,2,FALSE
ENSMUSG00000038332,Sesn1,SESN1,-0.08804214073324826,0.005416987709683833,0.9999945021158422,down,4.764479239394057,11,2,9,FALSE
ENSMUSG00000058325,Dock1,DOCK1,0.08706781810191591,0.02030613604496853,0.9999945021158422,up,29.032372968997418,11,8,3,FALSE
ENSMUSG00000037325,Bbs7,BBS7,0.08658639517631103,0.014216772783978721,0.9999945021158422,up,0.03143582173428646,11,9,2,FALSE
ENSMUSG00000090330,9130221H12Rik,NA,-0.0863284751679795,0.02859406351284155,0.9999945021158422,down,15.813980402461016,11,1,10,FALSE
ENSMUSG00000034509,Mad2l1bp,MAD2L1BP,-0.08595215245930875,0.04707363605124864,0.9999945021158422,down,37.90408776465779,11,3,8,FALSE
ENSMUSG00000015474,Ppt2,PPT2,-0.08587036484462308,0.0317016224727634,0.9999945021158422,down,38.81099551716192,11,3,8,FALSE
ENSMUSG00000001157,Gmcl1,GMCL1,-0.08557580298563064,0.04485443753901132,0.9999945021158422,down,53.8161776887082,11,2,9,FALSE
ENSMUSG00000038500,Prr3,PRR3,-0.08552784107550505,0.013743412289236083,0.9999945021158422,down,0.020248972511598996,11,2,9,FALSE
ENSMUSG00000046079,Lrrc8d,LRRC8D,0.08551375059033098,0.012783329196464788,0.9999945021158422,up,0,11,8,3,FALSE
ENSMUSG00000031066,Usp11,USP11,-0.08547990283130642,0.027810118262163036,0.9999945021158422,down,18.87777021358502,11,1,10,FALSE
ENSMUSG00000040359,Ufl1,UFL1,0.0852875556777532,0.0028597107492576083,0.9999945021158422,up,6.46588865762811,11,10,1,FALSE
ENSMUSG00000051034,Zfp11,ZNF546,0.08517925660561455,0.019054301639771627,0.9999945021158422,up,12.407850977468236,11,10,1,FALSE
ENSMUSG00000029729,Zkscan1,ZKSCAN1,-0.08489790870996124,0.011541462944329171,0.9999945021158422,down,33.94166103704097,11,2,9,FALSE
ENSMUSG00000026792,Lrsam1,LRSAM1,0.08447164525410006,0.00729987963530289,0.9999945021158422,up,9.745013752681453,11,8,3,FALSE
ENSMUSG00000031399,Fam3a,FAM3A,0.08438344559571512,0.028802403581389465,0.9999945021158422,up,36.283473985644086,11,8,3,FALSE
ENSMUSG00000046157,Tmem229b,TMEM229B,-0.08392252920228173,0.016700619018945262,0.9999945021158422,down,0.011263121810363427,11,1,10,FALSE
ENSMUSG00000021918,Nek4,NEK4,0.08322059794919365,0.007798188514553362,0.9999945021158422,up,12.720611212657609,11,9,2,FALSE
ENSMUSG00000022843,Clcn2,CLCN2,-0.08295187525883711,0.028269095988668752,0.9999945021158422,down,6.527558496643447,11,3,8,FALSE
ENSMUSG00000075470,Alg10b,ALG10,-0.08288560053648877,0.03786011123721368,0.9999945021158422,down,50.50970167481884,11,2,9,FALSE
ENSMUSG00000031393,Mecp2,MECP2,-0.08286333283584851,0.013327854915365747,0.9999945021158422,down,46.39415581538959,11,2,9,FALSE
ENSMUSG00000040102,Klhl42,KLHL42,-0.08283625021423667,6.03077245309641e-4,0.9999945021158422,down,0,11,2,9,FALSE
ENSMUSG00000042105,Inpp5f,INPP5F,0.0826312380345505,0.002662270303710571,0.9999945021158422,up,9.425387537158812,11,10,1,FALSE
ENSMUSG00000020611,Gna13,GNA13,-0.08243103872279277,8.444306628943362e-4,0.9999945021158422,down,2.4242256904340365,11,0,11,FALSE
ENSMUSG00000065979,Cpped1,CPPED1,0.08224585502388403,0.002646279070078228,0.9999945021158422,up,3.120760909038509,11,9,2,FALSE
ENSMUSG00000052384,Nrros,NRROS,-0.08204240103295532,0.013710764041138353,0.9999945021158422,down,4.7245393917476585e-4,11,1,10,FALSE
ENSMUSG00000020340,Cyfip2,CYFIP2,-0.08147131647207836,0.023319014936543238,0.9999945021158422,down,10.486816591421222,11,2,9,FALSE
ENSMUSG00000057193,Slc44a2,SLC44A2,-0.0811253762201029,0.009074031831170863,0.9999945021158422,down,3.5540593681808463,11,1,10,FALSE
ENSMUSG00000051721,Wdcp,C2orf44,-0.08073277671773169,0.03002438044293311,0.9999945021158422,down,41.830130996455935,11,1,10,FALSE
ENSMUSG00000038975,Rabggtb,RABGGTB,-0.08062746730755366,0.005744252944717027,0.9999945021158422,down,11.732821824886681,11,2,9,FALSE
ENSMUSG00000031557,Plekha2,PLEKHA2,-0.08030497242841203,0.011521718535561361,0.9999945021158422,down,5.178216400329974e-4,11,1,10,FALSE
ENSMUSG00000035517,Tdrd7,TDRD7,0.08020188529952227,0.007301682845058655,0.9999945021158422,up,0.007614879747805079,11,9,2,FALSE
ENSMUSG00000069662,Marcks,NA,-0.0801353086693728,0.015069080372583102,0.9999945021158422,down,9.646703406860609e-4,11,2,9,FALSE
ENSMUSG00000030263,Irag2,LRMP,-0.07983157154181203,0.03712131830164749,0.9999945021158422,down,18.574539138804283,11,2,9,FALSE
ENSMUSG00000034320,Slc26a2,SLC26A2,-0.07952594513816998,0.010835645781870878,0.9999945021158422,down,26.45453088534029,11,3,8,FALSE
ENSMUSG00000028790,Khdrbs1,KHDRBS1,-0.07923355307919945,0.0013973426837352377,0.9999945021158422,down,0.09802223965602377,11,1,10,FALSE
ENSMUSG00000053769,Lysmd1,LYSMD1,-0.07918953433052875,0.01615757062164903,0.9999945021158422,down,0,11,1,10,FALSE
ENSMUSG00000042595,Fam199x,FAM199X,0.07914788747891055,0.005979803269891469,0.9999945021158422,up,0.0032947691399542356,11,9,2,FALSE
ENSMUSG00000024135,Srbd1,SRBD1,-0.07910104901674092,0.04445184305260611,0.9999945021158422,down,56.02056786501036,11,1,10,FALSE
ENSMUSG00000004633,Chn2,CHN2,0.07841208289048227,0.04858071165021205,0.9999945021158422,up,46.46556446580186,11,9,2,FALSE
ENSMUSG00000014932,Yes1,YES1,0.07837301512174233,0.0310162538565007,0.9999945021158422,up,0.026394161865285457,11,10,1,FALSE
ENSMUSG00000044456,Rin3,RIN3,0.07790763131726014,0.03483604483307814,0.9999945021158422,up,0.03255665819522452,11,8,3,FALSE
ENSMUSG00000066892,Fbxl12,FBXL12,-0.07790460754250354,0.041316576986777105,0.9999945021158422,down,4.272585125710431,11,3,8,FALSE
ENSMUSG00000025982,Sf3b1,SF3B1,-0.07786996634429139,0.01467473960789734,0.9999945021158422,down,46.407825245463115,11,3,8,FALSE
ENSMUSG00000019814,Ltv1,LTV1,0.07760673046825298,0.04484590472922674,0.9999945021158422,up,29.3512638323752,11,8,3,FALSE
ENSMUSG00000024410,Rmc1,C18orf8,-0.07745924462374393,0.011253363704152084,0.9999945021158422,down,19.968879517330457,11,2,9,FALSE
ENSMUSG00000022412,Mief1,MIEF1,-0.07739148322629738,0.0038602339225510774,0.9999945021158422,down,26.11931058195177,11,3,8,FALSE
ENSMUSG00000019795,Pcmt1,NA,-0.07729605385141486,0.0048310437903092834,0.9999945021158422,down,15.089248765658883,11,2,9,FALSE
ENSMUSG00000034617,Mtrr,MTRR,-0.07724747228220065,0.02014069160794355,0.9999945021158422,down,31.851393596961238,11,3,8,FALSE
ENSMUSG00000047749,Zc3hav1l,ZC3HAV1L,-0.07692386512247865,0.034605705822278274,0.9999945021158422,down,3.7093768905050107e-4,11,2,9,FALSE
ENSMUSG00000070939,Tgfbrap1,TGFBRAP1,0.0768429634902517,0.031025934944046058,0.9999945021158422,up,40.888300196253574,11,9,2,FALSE
ENSMUSG00000001173,Ocrl,OCRL,0.07667631784710381,0.005250332561941947,0.9999945021158422,up,0,11,9,2,FALSE
ENSMUSG00000103906,Tigd5,TIGD5,-0.07662607190967743,0.04575213691171161,0.9999945021158422,down,2.7862295855978703,11,2,9,FALSE
ENSMUSG00000066877,Nck2,NCK2,-0.07646569378645512,0.0234383402075474,0.9999945021158422,down,20.517837191748633,11,1,10,FALSE
ENSMUSG00000028689,Ccdc163,NA,-0.07609262768142709,0.04739904418586348,0.9999945021158422,down,34.126732120118234,11,1,10,FALSE
ENSMUSG00000040818,Dennd6a,DENND6A,-0.07599768128527959,0.009972042507212942,0.9999945021158422,down,33.31207900385586,11,2,9,FALSE
ENSMUSG00000044730,Airim,C1orf109,-0.07599213354507832,0.024906560016154246,0.9999945021158422,down,28.969657533580506,11,3,8,FALSE
ENSMUSG00000070709,Zfp974,NA,0.07587103980557697,0.04225381713342691,0.9999945021158422,up,21.167189121184123,11,8,3,FALSE
ENSMUSG00000042015,Wdr41,WDR41,0.07528989258773111,0.0019694319143927523,0.9999945021158422,up,0,11,10,1,FALSE
ENSMUSG00000039735,Fnbp1l,NA,0.07512329531066715,0.011553242752743326,0.9999945021158422,up,0.03218851829767124,11,9,2,FALSE
ENSMUSG00000035133,Arhgap5,ARHGAP5,0.07505524897228281,0.019264662997689596,0.9999945021158422,up,0.014278172614798721,11,10,1,FALSE
ENSMUSG00000048707,Tprn,TPRN,0.07464260137901331,0.034243553815651695,0.9999945021158422,up,0.006234444837460376,11,8,3,FALSE
ENSMUSG00000021540,Smad5,SMAD5,-0.07449821034978238,0.025936062704705883,0.9999945021158422,down,58.71343400360009,11,3,8,FALSE
ENSMUSG00000022848,Slc49a4,DIRC2,-0.0743719908106952,0.043059842857419886,0.9999945021158422,down,36.18262666273064,11,2,9,FALSE
ENSMUSG00000030752,Kdm8,KDM8,-0.07435991072252969,0.034430268958688164,0.9999945021158422,down,0.004220329231260435,11,2,9,FALSE
ENSMUSG00000034349,Smc4,SMC4,-0.07393738453082908,0.029462003687414168,0.9999945021158422,down,20.91720486045402,11,3,8,FALSE
ENSMUSG00000031583,Wrn,WRN,-0.07369637396301659,0.03645152548822225,0.9999945021158422,down,43.65319284963637,11,3,8,FALSE
ENSMUSG00000075327,Zbtb2,ZBTB2,-0.07347540313894006,0.013458421517346403,0.9999945021158422,down,7.744236607531127,11,1,10,FALSE
ENSMUSG00000041133,Smc1a,SMC1A,-0.07346319149754081,0.006750816687237993,0.9999945021158422,down,0.01693979015953277,11,2,9,FALSE
ENSMUSG00000036249,Rbm43,RBM43,0.07324791653369253,0.024135368304250688,0.9999945021158422,up,14.259224389876724,11,8,3,FALSE
ENSMUSG00000020573,Pik3cg,PIK3CG,-0.07309097544939473,0.047008661646877094,0.9999945021158422,down,0,11,2,9,FALSE
ENSMUSG00000027412,Lpin3,LPIN3,0.07293942000794562,0.03909745150381003,0.9999945021158422,up,0.005279830829036935,11,8,3,FALSE
ENSMUSG00000024535,Snx24,SNX24,0.07281933732053461,0.0276343356230067,0.9999945021158422,up,0.003355750215605417,11,10,1,FALSE
ENSMUSG00000045140,Pigw,PIGW,-0.07260667680422139,0.018343239907730954,0.9999945021158422,down,0,11,3,8,FALSE
ENSMUSG00000049672,Zbtb14,ZBTB14,-0.07242537645967019,0.0024009283280368664,0.9999945021158422,down,0.00803839195772107,11,3,8,FALSE
ENSMUSG00000022971,Ifnar2,IFNAR2,-0.07194800824741555,0.04978508272205787,0.9999945021158422,down,29.69383066037089,11,2,9,FALSE
ENSMUSG00000027709,Mccc1,MCCC1,0.07192730768842656,0.036935728353743605,0.9999945021158422,up,21.2605736045103,11,8,3,FALSE
ENSMUSG00000046707,Csnk2a2,CSNK2A2,-0.07185889539227522,0.027657437900748386,0.9999945021158422,down,46.73605158924182,11,3,8,FALSE
ENSMUSG00000061859,Patj,INADL,0.07101412073057388,0.0397797163226292,0.9999945021158422,up,15.241388069121472,11,8,3,FALSE
ENSMUSG00000050332,Amer1,AMER1,-0.07096941009434356,0.013906449495381277,0.9999945021158422,down,13.396948694689213,11,2,9,FALSE
ENSMUSG00000035325,Sec31a,SEC31A,0.07080531820083295,0.004027782655422483,0.9999945021158422,up,0,11,9,2,FALSE
ENSMUSG00000070583,Fv1,NA,-0.06987539534857422,0.027588948951426013,0.9999945021158422,down,0.038475038165732646,11,2,9,FALSE
ENSMUSG00000031729,Ist1,IST1,-0.06970704669905929,0.0037274436385190163,0.9999945021158422,down,13.937607257765691,11,3,8,FALSE
ENSMUSG00000079491,H2-T10,NA,-0.06926456220821231,0.040088504259179085,0.9999945021158422,down,0,11,1,10,FALSE
ENSMUSG00000038485,Socs7,SOCS7,-0.06924250894397553,0.03901332075765628,0.9999945021158422,down,17.66530768619441,11,2,9,FALSE
ENSMUSG00000028550,Atg4c,ATG4C,0.06900539671350467,0.04102582801742295,0.9999945021158422,up,23.516026690013643,11,9,2,FALSE
ENSMUSG00000019297,Nop9,NOP9,-0.06860993950752967,0.017282830167519393,0.9999945021158422,down,0.024974746214427423,11,3,8,FALSE
ENSMUSG00000067430,Zfp763,NA,-0.06851345756366488,0.04829003585346517,0.9999945021158422,down,0.006244595233263526,11,1,10,FALSE
ENSMUSG00000029125,Stx18,STX18,0.06828104498215462,0.042672082336932884,0.9999945021158422,up,36.78402105592586,11,8,3,FALSE
ENSMUSG00000024180,Pgap6,TMEM8A,0.06770826665235359,0.040171343610730055,0.9999945021158422,up,7.802105335309271,11,8,3,FALSE
ENSMUSG00000003166,Dgcr2,DGCR2,-0.06762677803207198,0.033702672685994056,0.9999945021158422,down,15.850143855208458,11,3,8,FALSE
ENSMUSG00000021906,Oxnad1,OXNAD1,0.06754508869949793,0.010219441100511461,0.9999945021158422,up,0.033552167514436536,11,9,2,FALSE
ENSMUSG00000031103,Elf4,ELF4,-0.06749853760640381,0.045085658683232444,0.9999945021158422,down,0.03606009783638283,11,1,10,FALSE
ENSMUSG00000019843,Fyn,FYN,-0.06704195333118164,0.019270562921612115,0.9999945021158422,down,0.03239487549818683,11,2,9,FALSE
ENSMUSG00000001844,Zdhhc4,ZDHHC4,0.0669533415876192,0.04978175734642889,0.9999945021158422,up,36.63173136855411,11,9,2,FALSE
ENSMUSG00000037111,Setd7,SETD7,-0.06690864440429567,0.022019632733941998,0.9999945021158422,down,0.02042190771135365,11,0,11,FALSE
ENSMUSG00000046519,Golph3l,GOLPH3L,-0.06638323386405076,0.031970771650114894,0.9999945021158422,down,0.005257745301410094,11,2,9,FALSE
ENSMUSG00000024436,Mrps18b,MRPS18B,0.06635000499953461,0.024513622987271656,0.9999945021158422,up,0,11,10,1,FALSE
ENSMUSG00000034709,Ppp1r21,PPP1R21,0.06608589793144498,0.014808311684865249,0.9999945021158422,up,0,11,9,2,FALSE
ENSMUSG00000039047,Pigk,PIGK,0.0659854282416053,0.0354089814714857,0.9999945021158422,up,48.748797800448735,11,9,2,FALSE
ENSMUSG00000036104,Rab3gap1,RAB3GAP1,-0.06578353836474882,0.006968549548539885,0.9999945021158422,down,17.008474736013174,11,3,8,FALSE
ENSMUSG00000026667,Uhmk1,UHMK1,-0.06481774898361926,0.03427521442396723,0.9999945021158422,down,18.357917436550082,11,3,8,FALSE
ENSMUSG00000030180,Kdm5a,KDM5A,-0.06478299820710007,0.002357054950550731,0.9999945021158422,down,0.039917381595184785,11,3,8,FALSE
ENSMUSG00000049090,Ptgr3,ZADH2,0.06464014394331145,0.016544488155233964,0.9999945021158422,up,7.89376316766649,11,8,3,FALSE
ENSMUSG00000056014,A430033K04Rik,NA,-0.06460549311733865,0.0334013863990728,0.9999945021158422,down,0,11,3,8,FALSE
ENSMUSG00000037235,Mxd4,MXD4,-0.0641456059363655,0.018463324292045762,0.9999945021158422,down,0,11,1,10,FALSE
ENSMUSG00000033039,Micall1,MICALL1,0.0641189645790834,0.04626459240650574,0.9999945021158422,up,0,11,9,2,FALSE
ENSMUSG00000034109,Golim4,GOLIM4,0.06389182738893748,0.0332331617474818,0.9999945021158422,up,0,11,10,1,FALSE
ENSMUSG00000028540,Dph2,DPH2,-0.06367203577241232,0.04386962059667739,0.9999945021158422,down,0,11,1,10,FALSE
ENSMUSG00000038855,Itpkb,ITPKB,-0.06356061045986487,0.028249242043431027,0.9999945021158422,down,0.021175000183821804,11,2,9,FALSE
ENSMUSG00000043140,Tmem186,TMEM186,-0.06353080129415425,0.020870738778009868,0.9999945021158422,down,10.495232957508607,11,3,8,FALSE
ENSMUSG00000052139,Babam2,BRE,0.06350584638834453,0.02406437896749875,0.9999945021158422,up,1.2368991223915442,11,9,2,FALSE
ENSMUSG00000026000,Lancl1,LANCL1,-0.06328239844057527,0.048766461979212854,0.9999945021158422,down,6.484598261372731,11,3,8,FALSE
ENSMUSG00000033392,Clasp2,CLASP2,-0.06321140503626833,0.015258682440215948,0.9999945021158422,down,14.304571014046804,11,3,8,FALSE
ENSMUSG00000005299,Letm1,LETM1,0.06316404145951365,0.03082089124125516,0.9999945021158422,up,3.8154445570943825,11,8,3,FALSE
ENSMUSG00000057554,Lgals8,LGALS8,0.06245208745804873,0.04346756360958675,0.9999945021158422,up,36.005951132317065,11,8,3,FALSE
ENSMUSG00000006906,Stambp,STAMBP,0.062418315100964496,0.02903499011311728,0.9999945021158422,up,0,11,8,3,FALSE
ENSMUSG00000022401,Xpnpep3,NA,-0.06208672352905906,0.020149189784130318,0.9999945021158422,down,0.07004665161013614,11,3,8,FALSE
ENSMUSG00000021870,Slmap,SLMAP,0.0619335295845501,0.0034780249579792785,0.9999945021158422,up,0,11,9,2,FALSE
ENSMUSG00000031986,Sprtn,SPRTN,-0.06165583526640195,0.006286863463958252,0.9999945021158422,down,0.012282915887137468,11,2,9,FALSE
ENSMUSG00000018841,Rad51d,RAD51D,0.06125959912630946,0.026644296318483068,0.9999945021158422,up,12.602196101935121,11,9,2,FALSE
ENSMUSG00000032757,Bet1,BET1,0.06118235589789637,0.04884140405791311,0.9999945021158422,up,0,11,9,2,FALSE
ENSMUSG00000022255,Mtdh,MTDH,0.06079436070226855,0.010744823734543319,0.9999945021158422,up,9.127658906452156,11,9,2,FALSE
ENSMUSG00000028771,Ptpn12,PTPN12,0.06071340279154157,0.010686503895358008,0.9999945021158422,up,2.3150359788576225,11,8,3,FALSE
ENSMUSG00000040268,Plekha1,PLEKHA1,0.06065655044870322,0.03728609514641268,0.9999945021158422,up,2.650756102364767,11,8,3,FALSE
ENSMUSG00000057134,Ado,ADO,-0.059969659600013915,0.03235234239807098,0.9999945021158422,down,1.5408937262118039,11,3,8,FALSE
ENSMUSG00000063760,Rnf217,RNF217,0.05915089146553504,0.04921690960048294,0.9999945021158422,up,0.0029666958807542144,11,10,1,FALSE
ENSMUSG00000040511,Pvr,NA,-0.058981132547535745,0.03088127079288082,0.9999945021158422,down,0.04893928752545907,11,1,10,FALSE
ENSMUSG00000026374,Tsn,TSN,-0.05870942699404535,0.041588990927469795,0.9999945021158422,down,35.413500057161336,11,3,8,FALSE
ENSMUSG00000017802,Retreg3,FAM134C,-0.05863018763636837,0.013988583495011201,0.9999945021158422,down,0.027670281353628062,11,3,8,FALSE
ENSMUSG00000063808,Gpatch1,GPATCH1,0.057673468977219935,0.027360488983313797,0.9999945021158422,up,0,11,8,3,FALSE
ENSMUSG00000035764,Fbxo45,FBXO45,-0.057431795618586495,0.020186945350764558,0.9999945021158422,down,0.038253093668492576,11,2,9,FALSE
ENSMUSG00000020522,Mfap3,MFAP3,-0.05682375159900754,0.01104401059125308,0.9999945021158422,down,8.364802566805999,11,3,8,FALSE
ENSMUSG00000029249,Rest,REST,-0.05643046419807343,0.04411025092626181,0.9999945021158422,down,12.808018478777376,11,3,8,FALSE
ENSMUSG00000022339,Ebag9,EBAG9,0.055859866021202485,0.049528687580352976,0.9999945021158422,up,1.8562708608804879,11,8,3,FALSE
ENSMUSG00000026917,Wdr5,WDR5,-0.05205217934142573,0.039006174176060525,0.9999945021158422,down,0,11,3,8,FALSE
ENSMUSG00000071649,B3gat3,B3GAT3,0.051611054407751655,0.045072670131845204,0.9999945021158422,up,0,11,8,3,FALSE
ENSMUSG00000020362,Cnot6,CNOT6,-0.05053801092444555,0.04583630456124595,0.9999945021158422,down,0.12945209548757577,11,3,8,FALSE
ENSMUSG00000036061,Smug1,SMUG1,-0.04934582339138338,0.038885141942567675,0.9999945021158422,down,8.380665878019446,11,3,8,FALSE
ENSMUSG00000031529,Tnks,TNKS,-0.04855160585401553,0.04988056276492454,0.9999945021158422,down,0.5194982298486529,11,3,8,FALSE
